"genbank_accession","species","oxygen","reported_oxygen","partition_oxygen"
"GCA_002017865","Rhodoferax fermentans",0.97599112481341,0,"train"
"GCA_005876985","Rhodoferax_C bucti",0.989320872581287,1,"train"
"GCA_003415675","Rhodoferax_C lacus",0.980240280381511,1,"train"
"GCA_000498435","Rhodoferax_C saidenbachensis",0.977777783329586,1,"train"
"GCA_016583525","Rubrivivax gelatinosus",0.962674070042547,0,"train"
"GCA_016583725","Rubrivivax gelatinosus_B",0.97646386046882,0,"train"
"GCA_004016505","Rubrivivax rivuli",0.995442179472331,1,"train"
"GCA_015476235","Schlegelella thermodepolymerans",0.805847144118206,1,"train"
"GCA_004363315","Tepidicella xavieri",0.971508291188425,1,"train"
"GCA_007556585","Tepidimonas aquatica",0.982023286133904,1,"train"
"GCA_007556755","Tepidimonas fonticaldi",0.973791867511694,1,"train"
"GCA_001517285","Thiomonas bhubaneswarensis",0.992865460684759,1,"train"
"GCA_003843835","Tibeticola sediminis",0.923487081016267,1,"train"
"GCA_001591345","Variovorax boronicumulans",0.983548438355412,1,"train"
"GCA_003965815","Variovorax gossypii",0.976360672189632,1,"train"
"GCA_001591365","Variovorax paradoxus",0.976103902230662,1,"train"
"GCA_009906855","Xylophilus rhododendri",0.957782331957987,1,"train"
"GCA_902859965","Achromobacter aegrifaciens",0.918892624128917,1,"test"
"GCA_902859585","Achromobacter animicus",0.951495496957796,1,"test"
"GCA_902860025","Achromobacter animicus",0.951171913915458,1,"test"
"GCA_903652925","Achromobacter anxifer",0.902583086196678,1,"test"
"GCA_902859705","Achromobacter deleyi",0.970557838009715,1,"test"
"GCA_902859985","Achromobacter denitrificans",0.8773128675655,1,"test"
"GCA_902860115","Achromobacter dolens",0.953139913406981,1,"test"
"GCA_902860205","Achromobacter insolitus",0.897702685552525,1,"test"
"GCA_902860175","Achromobacter insolitus",0.906685011690566,1,"test"
"GCA_902859645","Achromobacter insuavis",0.964052306717636,1,"test"
"GCA_902859635","Achromobacter marplatensis",0.948528773524409,1,"test"
"GCA_902860185","Achromobacter piechaudii",0.950512727060835,1,"test"
"GCA_002812705","Achromobacter spanius",0.945014298731583,1,"test"
"GCA_001457475","Achromobacter xylosoxidans",0.95751226209714,1,"test"
"GCA_000521505","Advenella mimigardefordensis",0.920902901616778,1,"test"
"GCA_003581385","Bordetella avium",0.93859393004193,1,"test"
"GCA_900445725","Bordetella pertussis",0.897382564142432,1,"test"
"GCA_900445785","Bordetella pertussis",0.891291285882864,1,"test"
"GCA_900637995","Bordetella pertussis",0.897488435773138,1,"test"
"GCA_900618205","Bordetella trematum",0.921771170787443,0,"test"
"GCA_004121055","Bordetella_C aloeverae",0.918653581594107,1,"test"
"GCA_000612685","Castellaniella defragrans",0.901340664713278,1,"test"
"GCA_014203015","Castellaniella defragrans",0.924261079310185,1,"test"
"GCA_004216755","Kerstersia gyiorum",0.977661296274958,1,"test"
"GCA_000373745","Oligella ureolytica",0.941161451016533,1,"test"
"GCA_011927625","Paenalcaligenes hominis",0.994018243496912,1,"test"
"GCA_004342005","Paracandidimonas soli",0.907349583700885,1,"test"
"GCA_900606115","Pigmentiphaga humi",0.861729770440013,1,"test"
"GCA_014651835","Pigmentiphaga litoralis",0.940756097769405,1,"test"
"GCA_013416515","Pusillimonas_C harenae",0.959527618097764,1,"test"
"GCA_000429785","Chitinibacter tainanensis",0.990592516196962,1,"train"
"GCA_003952345","Iodobacter ciconiae",0.970945975815746,1,"train"
"GCA_009856625","Aquitalea denitrificans",0.977453259306937,1,"test"
"GCA_003202035","Aquitalea magnusonii",0.979704937404687,1,"test"
"GCA_001515305","Aquitalea pelogenes",0.969200307194243,1,"test"
"GCA_016937655","Chromobacterium alkanivorans",0.975966064691028,1,"test"
"GCA_021129195","Chromobacterium aquaticum",0.982710824693949,1,"test"
"GCA_000711885","Chromobacterium haemolyticum",0.967621357819879,1,"test"
"GCA_000971335","Chromobacterium vaccinii",0.978363691457765,1,"test"
"GCA_004363805","Paludibacterium purpuratum",0.942972512642448,1,"test"
"GCA_014652475","Vogesella alkaliphila",0.98037237173231,1,"test"
"GCA_014652335","Vogesella fluminis",0.973850219650468,1,"test"
"GCA_018324385","Gallionella kumadai",0.924893334379018,1,"train"
"GCA_000378225","Methylophilus methylotrophus",0.987322282252145,1,"train"
"GCA_900100975","Methylophilus rhizosphaerae",0.989399038150149,1,"train"
"GCA_000093025","Methylotenera versatilis",0.986998074790926,1,"train"
"GCA_003730115","Pseudomethylobacillus aquaticus",0.985349748925828,1,"train"
"GCA_014054965","Eikenella shayeganii",0.984578824858663,1,"train"
"GCA_900636765","Neisseria canis",0.964064579909727,1,"train"
"GCA_002108505","Neisseria dumasiana",0.980819562514926,1,"train"
"GCA_900453895","Neisseria elongata",0.947738927375638,1,"train"
"GCA_900638605","Neisseria meningitidis",0.945378086848716,1,"train"
"GCA_000009465","Neisseria meningitidis",0.902203715806503,1,"train"
"GCA_014054945","Neisseria sicca",0.952217993451486,1,"train"
"GCA_004341385","Neisseria suis",0.99486060473375,1,"train"
"GCA_014054885","Neisseria wadsworthii",0.953483152318618,1,"train"
"GCA_900638685","Neisseria weaveri",0.974596887137888,1,"train"
"GCA_002327085","Neisseria weixii",0.958628600905209,0,"train"
"GCA_900187305","Neisseria zoodegmatis",0.978021761744698,1,"train"
"GCA_002951835","Simonsiella muelleri",0.984587632513992,1,"train"
"GCA_000600005","Snodgrassella alvi",0.958606024109643,1,"train"
"GCA_012910905","Aromatoleum toluvorans",0.730423420176505,1,"test"
"GCA_004361735","Azoarcus indigens",0.95080237105964,1,"test"
"GCA_002872475","Azoarcus_D pumilum",0.818066883352631,1,"test"
"GCA_003634965","Azonexus fungiphilus",0.936631790017433,1,"test"
"GCA_009469765","Azonexus hortensis",0.925119948504314,1,"test"
"GCA_000429605","Azonexus hydrophilus",0.906784134791821,1,"test"
"GCA_016858125","Azospira_A restricta",0.927617265540287,1,"test"
"GCA_902813185","Denitratisoma oestradiolicum",0.775053186287452,1,"test"
"GCA_000372885","Methyloversatilis thermotolerans",0.900450331387415,1,"test"
"GCA_017311475","Niveibacterium umoris",0.948176383255118,1,"test"
"GCA_900099695","Propionivibrio dicarboxylicus",0.470972636881192,0,"test"
"GCA_009469695","Propionivibrio limicola",0.735740380117973,0,"test"
"GCA_016653115","Rhodocyclus purpureus",0.87190927350446,0,"test"
"GCA_000934545","Rugosibacter aromaticivorans",0.945652435148903,1,"test"
"GCA_003865015","Sulfurisoma sediminicola",0.925292704274322,0,"test"
"GCA_000828635","Sulfuritalea hydrogenivorans",0.866489724163323,0,"test"
"GCA_012911495","Tepidiphilus olei",0.571004507214006,1,"test"
"GCA_006503695","Tepidiphilus succinatimandens",0.532567462561005,1,"test"
"GCA_000310185","Thauera aminoaromatica",0.909380180936162,1,"test"
"GCA_023093675","Thauera aromatica",0.920997568359292,1,"test"
"GCA_023093695","Thauera aromatica",0.887668130095361,1,"test"
"GCA_001591165","Thauera butanivorans",0.919237520922456,1,"test"
"GCA_900108255","Thauera chlorobenzoica",0.912849686560808,1,"test"
"GCA_000310205","Thauera linaloolentis",0.975281404672355,1,"test"
"GCA_000310225","Thauera phenylacetica",0.926651005614105,1,"test"
"GCA_000443165","Thauera terpenica",0.940576595746278,1,"test"
"GCA_003034845","Thauera_A lacus",0.949910619272516,1,"test"
"GCA_000373965","Uliginosibacterium gangwonense",0.860655708695099,1,"test"
"GCA_014202905","Chitinivorax tropicus",0.973536942831431,1,"train"
"GCA_003967275","Sulfuritortus calidifontis",0.915114485140312,1,"train"
"GCA_000376425","Thiobacillus denitrificans",0.952287452672313,0,"train"
"GCA_004343155","Marichromatium gracile",0.644767095864978,0,"test"
"GCA_016583985","Thiocapsa imhoffii",0.695144319179538,0,"test"
"GCA_900106925","Thiocapsa roseopersicina",0.376796219512964,0,"test"
"GCA_008632335","Thiohalocapsa marina",0.8123081380316,0,"test"
"GCA_000428045","Sedimenticola selenatireducens",0.587770372070232,1,"train"
"GCA_004341245","Plasticicumulans_A lactativorans",0.932872501339698,1,"train"
"GCA_902459485","Aquicella_A siphonis",0.606943348194827,1,"train"
"GCA_004339085","Thiogranum longum",0.738195342967846,1,"train"
"GCA_900109495","Ectothiorhodospira marina",0.837814619777726,0,"train"
"GCA_001995255","Thioalkalivibrio halophilus",0.950994528611184,0,"train"
"GCA_000429565","Arsenophonus nasoniae",0.794555933773,1,"train"
"GCA_003115855","Brenneria nigrifluens",0.873393282975327,1,"train"
"GCA_003315515","Brenneria salicis",0.770191740463018,1,"train"
"GCA_009800925","Budvicia diplopodorum",0.868452841572842,1,"train"
"GCA_001654925","Buttiauxella brennerae",0.916344234195358,1,"train"
"GCA_003818135","Buttiauxella warmboldiae",0.890739332550958,1,"train"
"GCA_002075345","Citrobacter braakii",0.767736948167469,1,"train"
"GCA_011064845","Citrobacter freundii",0.805953232666514,1,"train"
"GCA_002042885","Citrobacter portucalensis",0.826607768633628,1,"train"
"GCA_001277195","Cronobacter muytjensii",0.906516614396077,1,"train"
"GCA_003049785","Dickeya dadantii",0.913711052769835,1,"train"
"GCA_900324475","Enterobacter bugandensis",0.90990159549215,1,"train"
"GCA_009660455","Enterobacter cloacae",0.921436536996383,1,"train"
"GCA_001729785","Enterobacter hormaechei_A",0.888421406752282,1,"train"
"GCA_001729725","Enterobacter hormaechei_A",0.895662488135546,1,"train"
"GCA_900447645","Enterobacter hormaechei_A",0.890457636115719,1,"train"
"GCA_900447305","Enterobacter hormaechei_A",0.894300655372111,1,"train"
"GCA_020224095","Enterobacter hormaechei_A",0.851765729579683,1,"train"
"GCA_001729705","Enterobacter hormaechei_A",0.873574095523869,1,"train"
"GCA_001750725","Enterobacter ludwigii",0.924744210825865,1,"train"
"GCA_000211415","Enterobacter mori",0.918972800893988,0,"train"
"GCA_001875645","Enterobacter roggenkampii",0.892776394136396,1,"train"
"GCA_017161565","Erwinia amylovora",0.956371916398302,1,"train"
"GCA_001050515","Erwinia piriflorinigrans",0.94985628286278,1,"train"
"GCA_003846135","Erwinia psidii",0.924242218963612,1,"train"
"GCA_900097005","Escherichia coli",0.715006664258767,1,"train"
"GCA_900449515","Escherichia coli",0.745020139998039,1,"train"
"GCA_009650175","Escherichia coli",0.702532462853822,1,"train"
"GCA_900448645","Escherichia coli",0.591240462588414,1,"train"
"GCA_900457095","Escherichia coli",0.585181755198753,1,"train"
"GCA_900448155","Escherichia coli",0.367146000426625,1,"train"
"GCA_003287245","Escherichia coli",0.634751502238287,1,"train"
"GCA_020883515","Escherichia coli",0.713547405956182,1,"train"
"GCA_900448885","Escherichia coli",0.61596175953949,1,"train"
"GCA_020251585","Escherichia coli",0.682715099320307,1,"train"
"GCA_002950215","Escherichia coli",0.584977655129246,1,"train"
"GCA_900451015","Ewingella americana",0.932126744665539,1,"train"
"GCA_000599985","Gilliamella apicola",0.653003412692431,1,"train"
"GCA_001586165","Hafnia protea",0.776306088248272,1,"train"
"GCA_900115045","Izhakiella capsodis",0.855404416780891,1,"train"
"GCA_004345285","Klebsiella planticola",0.864996726788286,1,"train"
"GCA_900451865","Klebsiella pneumoniae",0.880343749876676,1,"train"
"GCA_010374885","Klebsiella pneumoniae",0.892680389769238,1,"train"
"GCA_900451465","Klebsiella pneumoniae",0.563229644351668,1,"train"
"GCA_900451675","Klebsiella pneumoniae",0.90186015563044,1,"train"
"GCA_020115515","Klebsiella quasipneumoniae",0.904921885310773,1,"train"
"GCA_900706855","Klebsiella terrigena",0.84810603058125,1,"train"
"GCA_901420845","Klebsiella variicola",0.890602033091577,1,"train"
"GCA_000735365","Kluyvera ascorbata",0.888129823827903,1,"train"
"GCA_001571285","Kluyvera cryocrescens",0.883160393895527,1,"train"
"GCA_900116535","Kosakonia arachidis",0.898834529564442,1,"train"
"GCA_900112145","Kosakonia oryzae",0.934421525042157,1,"train"
"GCA_004331415","Kosakonia quasisacchari",0.940409489083034,1,"train"
"GCA_900635465","Lelliottia amnigena",0.896276660745703,1,"train"
"GCA_002111595","Lonsdalea britannica",0.764354260818671,1,"train"
"GCA_002953215","Mixta calida",0.943934125711087,1,"train"
"GCA_001676155","Morganella psychrotolerans",0.502584540035341,1,"train"
"GCA_002307475","Pantoea allii",0.959789811323249,1,"train"
"GCA_006494375","Pantoea anthophila",0.964535609716158,1,"train"
"GCA_014155765","Pantoea dispersa",0.989343169835854,1,"train"
"GCA_004792415","Pantoea vagans",0.967131679486077,1,"train"
"GCA_002095485","Pantoea wallisii",0.982668650814789,1,"train"
"GCA_900129615","Pectobacterium carotovorum",0.931935462758712,1,"train"
"GCA_011189575","Photorhabdus cinerea",0.727034610424428,1,"train"
"GCA_900087055","Plesiomonas shigelloides",0.792821951709666,1,"train"
"GCA_003144495","Proteus cibarius",0.732389045921098,1,"train"
"GCA_003144405","Proteus cibi",0.766267098313488,1,"train"
"GCA_001654855","Proteus myxofaciens",0.820428600247563,1,"train"
"GCA_900478095","Providencia alcalifaciens",0.773454297206683,1,"train"
"GCA_900475855","Providencia heimbachae",0.738125046489484,1,"train"
"GCA_020381325","Providencia vermicola",0.818170691169477,1,"train"
"GCA_900111105","Rosenbergiella nectarea",0.952285877046317,1,"train"
"GCA_002093625","Rouxiella silvae",0.923446458721542,1,"train"
"GCA_900456925","Salmonella enterica",0.677811618279011,1,"train"
"GCA_017654245","Serratia marcescens",0.933526518347718,1,"train"
"GCA_900101535","Serratia nematodiphila",0.928266308285842,1,"train"
"GCA_013375155","Serratia ureilytica",0.923871328632995,1,"train"
"GCA_008830365","Serratia_J proteamaculans",0.914451594128122,1,"train"
"GCA_002163585","Tatumella citrea",0.932295293716649,1,"train"
"GCA_900111395","Thorsellia anophelis",0.963936780769212,1,"train"
"GCA_001908105","Xenorhabdus eapokensis",0.84343869836563,1,"train"
"GCA_002632755","Xenorhabdus ishibashii",0.85742858136726,1,"train"
"GCA_000252955","Xenorhabdus nematophila",0.80251056715946,1,"train"
"GCA_001908095","Xenorhabdus thuongxuanensis",0.828738681180448,1,"train"
"GCA_013282745","Yersinia bercovieri",0.892681843178459,1,"train"
"GCA_000819705","Aeromonas dhakensis",0.917278942761321,1,"test"
"GCA_000819885","Aeromonas fluvialis",0.861279774079992,1,"test"
"GCA_000820325","Aeromonas hydrophila",0.910867134220297,1,"test"
"GCA_000820285","Aeromonas veronii",0.891407569313529,1,"test"
"GCA_000023065","Tolumonas auensis",0.828035975660598,1,"test"
"GCA_014202415","Tolumonas osonensis",0.789068883278337,1,"test"
"GCA_020687825","Aestuariibacter_A halophilus",0.988327177511569,1,"train"
"GCA_003316875","Aliidiomarina celeris",0.9882846098829,1,"train"
"GCA_003987135","Aliidiomarina iranensis",0.985879677648233,1,"train"
"GCA_003987335","Aliidiomarina maris",0.995447365723866,1,"train"
"GCA_003987015","Aliidiomarina taiwanensis",0.98467714980646,1,"train"
"GCA_010500895","Alteromonas genovensis",0.980290495945336,1,"train"
"GCA_010500915","Alteromonas hispanica",0.975604868012989,1,"train"
"GCA_003820355","Alteromonas_F sediminis",0.974574646911489,1,"train"
"GCA_002104535","Cognaticolwellia sediminilitoris",0.985870715752821,1,"train"
"GCA_002207865","Colwellia marinimaniae",0.984559833450507,0,"train"
"GCA_000378625","Colwellia piezophila",0.993336487279847,1,"train"
"GCA_005885605","Colwellia ponticola",0.979594336419141,1,"train"
"GCA_000428905","Glaciecola pallidula",0.948417239264344,1,"train"
"GCA_003987255","Idiomarina ramblicola",0.982199523293015,1,"train"
"GCA_003987275","Idiomarina seosinensis",0.98766380350025,1,"train"
"GCA_006439335","Litorilituus lipolyticus",0.989644641122058,1,"train"
"GCA_001565895","Paraglaciecola hydrolytica",0.995357991720136,1,"train"
"GCA_014645135","Pararheinheimera tangshanensis",0.995645660134308,1,"train"
"GCA_000711985","Pararheinheimera texasensis",0.995946267747078,0,"train"
"GCA_003987045","Pseudidiomarina marina",0.984769751043354,1,"train"
"GCA_900115255","Pseudidiomarina tainanensis",0.986715785756572,1,"train"
"GCA_001550155","Pseudoalteromonas arabiensis",0.99113284628145,1,"train"
"GCA_001854475","Pseudoalteromonas byunsanensis",0.984855816755641,1,"train"
"GCA_001641615","Pseudoalteromonas gelatinilytica",0.990353038898692,1,"train"
"GCA_014642695","Pseudoalteromonas gelatinilytica",0.98963247580333,1,"train"
"GCA_900116435","Pseudoalteromonas lipolytica",0.992469854948876,1,"train"
"GCA_000788395","Pseudoalteromonas piratica",0.992977073695094,1,"train"
"GCA_900108485","Rheinheimera pacifica",0.995414947804045,1,"train"
"GCA_005116735","Thalassotalea_A mangrovi",0.97634788446897,1,"train"
"GCA_003148745","Pleionea mediterranea",0.994086801719964,1,"train"
"GCA_002921145","Avibacterium endocarditidis",0.901110735132157,1,"train"
"GCA_004342725","Chelonobacter aquarius",0.973380661071578,1,"train"
"GCA_900451065","Haemophilus_A paraphrohaemolyticus",0.915877532584954,1,"train"
"GCA_000191405","Haemophilus_D parainfluenzae",0.923728597269942,1,"train"
"GCA_004345745","Nicoletella semolina",0.940192503106564,1,"train"
"GCA_002000125","Rodentibacter heidelbergensis",0.946740260284825,1,"train"
"GCA_000428725","Psychromonas aquimarina",0.944696936939944,1,"train"
"GCA_000420245","Psychromonas hadalis",0.912456654731995,1,"train"
"GCA_023284025","Shewanella abyssi",0.936922273186049,1,"train"
"GCA_014647215","Shewanella aestuarii",0.978894312850372,1,"train"
"GCA_003605125","Shewanella algidipiscicola",0.933183990851838,1,"train"
"GCA_023349125","Shewanella corallii",0.898008235313837,1,"train"
"GCA_018394335","Shewanella dokdonensis",0.928702555103024,1,"train"
"GCA_014648315","Shewanella ulleungensis",0.975980368660781,1,"train"
"GCA_000482845","Anaerobiospirillum succiniciproducens",0.437007709720796,0,"train"
"GCA_900115655","Ruminobacter amylophilus",0.00329852433209765,0,"train"
"GCA_000188195","Succinatimonas hippei",0.0123721052486891,0,"train"
"GCA_900167015","Succinivibrio dextrinosolvens",0.00806083649060485,0,"train"
"GCA_004120195","Enterovibrio baiacu",0.949893512787276,1,"train"
"GCA_900450635","Enterovibrio hollisae",0.804827425069627,1,"train"
"GCA_009910675","Photobacterium alginatilyticum",0.786930704548884,1,"train"
"GCA_001029435","Photobacterium aphoticum",0.903608426522673,1,"train"
"GCA_004104355","Photobacterium chitinilyticum",0.751491246053661,1,"train"
"GCA_003025495","Photobacterium jeanii",0.93296365071123,1,"train"
"GCA_003614885","Photobacterium salinisoli",0.912164888265414,1,"train"
"GCA_003144035","Vibrio albus",0.728495133178735,1,"train"
"GCA_003544875","Vibrio alfacsensis",0.897602499442984,1,"train"
"GCA_024347435","Vibrio cyclitrophicus",0.945368542224519,1,"train"
"GCA_000740015","Vibrio diazotrophicus",0.889023923381805,1,"train"
"GCA_004764665","Vibrio echinoideorum",0.948634903322564,1,"train"
"GCA_000967545","Vibrio galatheae",0.916483477773668,1,"train"
"GCA_900107935","Vibrio hangzhouensis",0.890051874798866,1,"train"
"GCA_000764325","Vibrio navarrensis",0.936166946265101,1,"train"
"GCA_001591105","Vibrio nereis",0.858046789279233,1,"train"
"GCA_024347055","Vibrio porteresiae",0.911257757641544,0,"train"
"GCA_000467125","Vibrio proteolyticus",0.923468169297358,1,"train"
"GCA_900149295","Vibrio spartinae",0.883262915066096,1,"train"
"GCA_900089845","Vibrio splendidus",0.952774629279,1,"train"
"GCA_900089835","Vibrio thalassae",0.878179509946801,1,"train"
"GCA_003428165","Cysteiniphilum litorale",0.929028860993854,1,"train"
"GCA_001885235","Francisella hispaniensis",0.36639529238848,1,"train"
"GCA_001697225","Immundisolibacter cernigliae",0.945147981834261,1,"train"
"GCA_000621385","Legionella cherrii",0.895636135539255,1,"train"
"GCA_900450695","Legionella dumoffii",0.856820814612389,1,"train"
"GCA_900452545","Legionella gratiana",0.855948845795325,1,"train"
"GCA_900639925","Legionella parisiensis",0.852805362561278,1,"train"
"GCA_900452705","Legionella pneumophila",0.776335916299746,1,"train"
"GCA_900640055","Legionella waltersii",0.8125628868628,1,"train"
"GCA_900639885","Legionella_A londiniensis",0.807814851229334,1,"train"
"GCA_001467615","Legionella_C erythra",0.920292095700536,1,"train"
"GCA_900461555","Legionella_C quinlivanii",0.867099331951107,1,"train"
"GCA_001467765","Tatlockia jordanis",0.929036028077057,1,"train"
"GCA_000953635","Tatlockia micdadei",0.79851229963898,1,"train"
"GCA_019670005","Methylomagnum ishizawai",0.958302813195356,1,"test"
"GCA_000934725","Methyloterricola oryzae",0.883494490929887,1,"test"
"GCA_004168015","Methylotetracoccus sp004168015",0.724561516540191,1,"test"
"GCA_000733935","Methylomarinum vadi",0.843575771378517,1,"test"
"GCA_000527095","Methylomicrobium lacus",0.965277373313527,1,"test"
"GCA_000372865","Methylosarcina fibrata",0.880049971306048,1,"test"
"GCA_000968535","Methylotuvimicrobium alcaliphilum",0.862512623361018,1,"test"
"GCA_000384075","Methylovulum miyakonense",0.984260608783109,1,"test"
"GCA_000711955","Nevskia soli",0.97030896620229,1,"train"
"GCA_003788585","Salinisphaera japonica",0.987452550474051,1,"train"
"GCA_900110585","Aquisalimonas asiatica",0.940399481872136,1,"train"
"GCA_016583625","Halorhodospira abdelmalekii",0.821590687820014,0,"test"
"GCA_016584055","Halorhodospira neutriphila",0.706703725426962,0,"test"
"GCA_000349205","Methylophaga lonarensis",0.971347304059188,1,"train"
"GCA_014644575","Alcanivorax dieselolei",0.942530201348273,1,"train"
"GCA_000300995","Alcanivorax hongdengensis",0.97206181644723,1,"train"
"GCA_002864685","Alcanivorax mobilis",0.971751893699617,1,"train"
"GCA_003259185","Alcanivorax_A indicus",0.929933903274586,1,"train"
"GCA_001750105","Microbulbifer aggregans",0.867366862383743,1,"train"
"GCA_900129095","Microbulbifer donghaiensis",0.909214111413039,1,"train"
"GCA_014202835","Microbulbifer hydrolyticus",0.940064861860706,1,"train"
"GCA_900107725","Microbulbifer marinus",0.891217916275549,1,"train"
"GCA_014191725","Microbulbifer rhizosphaerae",0.936384515580722,1,"train"
"GCA_014192475","Simiduia aestuariiviva",0.980927098235246,1,"train"
"GCA_000379165","Teredinibacter turnerae",0.949776706536559,1,"train"
"GCA_000023025","Teredinibacter turnerae_B",0.955741221261008,1,"train"
"GCA_000373485","Dasania marina",0.949074376274257,1,"train"
"GCA_012295615","Bermanella marisrubri",0.977958372430559,1,"train"
"GCA_001583435","Endozoicomonas montiporae",0.639471484209376,1,"train"
"GCA_000722635","Endozoicomonas numazuensis",0.772025356303901,1,"train"
"GCA_009910365","Aequoribacter fuscus",0.924186567478841,1,"train"
"GCA_002869505","Halioglobus japonicus",0.822527143866519,1,"train"
"GCA_002866825","Halioglobus lutimaris",0.773280634993491,1,"train"
"GCA_003457605","Halioglobus sediminis",0.803454793355375,1,"train"
"GCA_000764025","Pseudohaliea rubra",0.88921505858373,1,"train"
"GCA_900106955","Aidingimonas halophila",0.932376540800871,1,"train"
"GCA_003989795","Halomonas andesensis",0.985601716894021,1,"train"
"GCA_900110265","Halomonas aquamarina",0.972221285099674,1,"train"
"GCA_000236035","Halomonas boliviensis",0.973205387012216,1,"train"
"GCA_001662305","Halomonas caseinilytica",0.949429900333699,1,"train"
"GCA_014192215","Halomonas cerina",0.917984083923998,1,"train"
"GCA_900108215","Halomonas desiderata",0.901266965600607,1,"train"
"GCA_002879615","Halomonas endophytica",0.902966160343064,1,"train"
"GCA_014651775","Halomonas hamiltonii",0.979277875727082,1,"train"
"GCA_004347715","Halomonas icarae",0.919698476972089,1,"train"
"GCA_003966155","Halomonas nitroreducens",0.927010527833694,1,"train"
"GCA_014192055","Halomonas organivorans",0.96001395407673,1,"train"
"GCA_000275725","Halomonas stevensii",0.972527524103548,1,"train"
"GCA_900111305","Halomonas subterranea",0.978842182673153,1,"train"
"GCA_004363555","Halomonas ventosae",0.934376253913294,1,"train"
"GCA_011399095","Halomonas venusta",0.977590116787761,1,"train"
"GCA_023712105","Larsenimonas suaedae",0.972661921014139,1,"train"
"GCA_900112235","Marinospirillum celere",0.990070936801044,1,"train"
"GCA_900113605","Modicisalibacter xianhensis",0.933189674784416,1,"train"
"GCA_003012345","Phytohalomonas tamaricis",0.962414572819551,1,"train"
"GCA_014652715","Salinicola rhizosphaerae",0.970906045679402,1,"train"
"GCA_003206135","Salinicola salarius",0.957303260330248,1,"train"
"GCA_003006155","Salinicola tamaricis",0.908377916472567,1,"train"
"GCA_002863865","Ketobacter alkanivorans",0.919462958601814,1,"train"
"GCA_004362145","Marinomonas balearica",0.925659459467862,1,"train"
"GCA_900089775","Marinomonas spartinae",0.953797984178236,1,"train"
"GCA_000369285","Acinetobacter baumannii",0.983678854479873,1,"train"
"GCA_000368685","Acinetobacter baylyi",0.993949512221338,1,"train"
"GCA_000369005","Acinetobacter beijerinckii",0.987517474227579,1,"train"
"GCA_000368925","Acinetobacter bereziniae",0.989304979716138,1,"train"
"GCA_008802275","Acinetobacter bohemicus",0.981847326332484,1,"train"
"GCA_018324105","Acinetobacter bouvetii",0.99273268142127,1,"train"
"GCA_000488275","Acinetobacter brisouii",0.991042878155976,1,"train"
"GCA_014635545","Acinetobacter courvalinii",0.992856661917844,1,"train"
"GCA_001307195","Acinetobacter equi",0.967398898127299,1,"train"
"GCA_008802205","Acinetobacter gandensis",0.980111684375361,1,"train"
"GCA_000488255","Acinetobacter indicus",0.979900998798431,1,"train"
"GCA_000949655","Acinetobacter johnsonii",0.981928103228333,1,"train"
"GCA_000368665","Acinetobacter junii",0.985280486573854,1,"train"
"GCA_012271855","Acinetobacter junii",0.989256483835131,1,"train"
"GCA_014636095","Acinetobacter modestus",0.990343868010084,1,"train"
"GCA_000836055","Acinetobacter nosocomialis",0.987434787801957,1,"train"
"GCA_002233755","Acinetobacter piscicola",0.988971809363291,1,"train"
"GCA_000829675","Acinetobacter rudis",0.988798397715193,1,"train"
"GCA_000368705","Acinetobacter soli",0.99166539441586,1,"train"
"GCA_000759995","Acinetobacter tjernbergiae",0.990464470223129,1,"train"
"GCA_004217445","Fluviicoccus keumensis",0.895635029206929,1,"train"
"GCA_002014975","Moraxella bovis",0.98617439087953,1,"train"
"GCA_900453285","Moraxella caprae",0.986520165846294,1,"train"
"GCA_001679345","Moraxella catarrhalis",0.990775560172737,1,"train"
"GCA_001679265","Moraxella lacunata",0.992615671914017,1,"train"
"GCA_900453305","Moraxella_A atlantae",0.99575419471256,1,"train"
"GCA_001676655","Perlucidibaca aquatica",0.975055443756218,1,"train"
"GCA_003387535","Perlucidibaca baekdonensis",0.975301916511998,1,"train"
"GCA_000420045","Perlucidibaca piscinae",0.963635167090337,1,"train"
"GCA_016107525","Psychrobacter aquimaris",0.969927733970168,1,"train"
"GCA_000012305","Psychrobacter arcticus",0.960664651588675,1,"train"
"GCA_016107555","Psychrobacter celer",0.974573325723079,1,"train"
"GCA_000013905","Psychrobacter cryohalolentis",0.964593843376228,1,"train"
"GCA_904846215","Psychrobacter glacincola_B",0.966422072479784,1,"train"
"GCA_000382145","Psychrobacter lutiphocae",0.984969391850894,1,"train"
"GCA_016107545","Psychrobacter namhaensis",0.973212400505599,1,"train"
"GCA_904846695","Psychrobacter urativorans_C",0.974911273587148,1,"train"
"GCA_004341165","Reinekea marinisedimentorum",0.934727418245821,1,"train"
"GCA_900107855","Marinobacterium georgiense",0.849365221724361,1,"train"
"GCA_014641945","Marinobacterium zhoushanense",0.631400344006817,1,"train"
"GCA_014645375","Marinobacterium_A nitratireducens",0.735621705435079,1,"train"
"GCA_001528745","Marinobacterium_A profundum",0.78721770594556,1,"train"
"GCA_900156635","Neptunomonas antarctica",0.864070192187871,1,"train"
"GCA_009821115","Nitrincola alkalisediminis",0.903349703403805,1,"train"
"GCA_000691225","Nitrincola lacisaponensis",0.866911393382765,1,"train"
"GCA_000376785","Hahella ganghwensis",0.855554199973175,1,"test"
