"species","OGT","train_test","predicted_OGT"
"segniliparus_rugosus",28,"train",36.0549541062953
"selenomonas_artemidis",37,"train",33.8958261574753
"selenomonas_flueggei",37,"test",33.2074627852223
"selenomonas_infelix",37,"train",33.2282220314772
"selenomonas_noxia",37,"train",33.0029937298853
"selenomonas_ruminantium",36,"train",33.8063706528455
"selenomonas_sputigena",37,"train",36.0387751092277
"serratia_fonticola",28.6666666666667,"test",28.683751493232
"serratia_grimesii",30,"train",29.9393367790677
"serratia_marcescens",29.9491525423729,"train",30.5519932341471
"serratia_odorifera",30,"train",30.3144821033383
"serratia_plymuthica",27.6666666666667,"train",28.9801849025504
"serratia_proteamaculans",30,"train",29.5562258901709
"serratia_rubidaea",25.5,"train",31.4024608810365
"serratia_ureilytica",37,"test",30.9371978653356
"shewanella_baltica",26.6666666666667,"train",25.9745483284175
"shewanella_benthica",4,"train",24.4655900904289
"shewanella_colwelliana",23,"train",24.4289863320701
"shewanella_denitrificans",28.6666666666667,"train",24.4202973404966
"shewanella_frigidimarina",20,"train",24.4025986950549
"shewanella_halifaxensis",15,"train",24.2121697459772
"shewanella_loihica",21,"train",25.7035062204092
"shewanella_oneidensis",30,"train",27.2172894272589
"shewanella_pealeana",26,"train",24.0317971056695
"shewanella_putrefaciens",26.875,"train",27.8490050350416
"shewanella_sediminis",20,"test",22.1874065297632
"shewanella_xiamenensis",28,"train",27.4725488366798
"shigella_boydii",37,"train",32.8037426651098
"shigella_sonnei",37,"test",31.4570717507035
"shimwellia_blattae",37,"test",29.8545918212096
"shuttleworthia_satelles",37,"train",35.5926532467543
"simiduia_agarivorans",28,"test",31.1294347225311
"sinomonas_atrocyanea",30,"test",31.1472663672678
"sinorhizobium_americanum",28,"train",26.7273581121217
"slackia_exigua",37,"test",37.3913725156025
"slackia_heliotrinireducens",37,"train",42.043461659474
"slackia_piriformis",37,"train",41.0577254032035
"sodalis_glossinidius",28,"train",32.3131224556275
"sorangium_cellulosum",28.0186046511628,"train",23.595568577769
"sphaerochaeta_coccoides",30,"train",35.2420800308415
"sphaerochaeta_globosa",25,"train",37.4461697079123
"sphaerochaeta_pleomorpha",25,"train",35.5840794005954
"sphaerotilus_natans",25,"train",28.8835216136611
"sphingobacterium_spiritivorum",29,"train",29.4360735138997
"sphingobium_chlorophenolicum",30,"train",26.1726889586374
"sphingobium_herbicidovorans",28,"test",28.0474249890971
"sphingobium_indicum",28,"train",27.7965081871022
"sphingobium_japonicum",28,"train",26.2333175485621
"sphingobium_lactosutens",28,"train",27.0246575020832
"sphingobium_quisquiliarum",28,"train",28.5391912050326
"sphingobium_ummariense",28,"test",28.4689738956397
"sphingobium_yanoikuyae",28.5,"test",25.3141053625527
"sphingomonas_changbaiensis",28,"train",30.8595642194162
"sphingomonas_melonis",28,"train",28.8476609841011
"sphingomonas_parapaucimobilis",28,"train",28.6412855830177
"sphingomonas_paucimobilis",30,"test",27.0895671804964
"sphingomonas_sanxanigenens",28,"train",24.8203996707222
"sphingomonas_yabuuchiae",30,"test",28.8263194157362
"sphingopyxis_granuli",28,"train",25.6371605693259
"sphingopyxis_macrogoltabida",30,"train",24.1611182902331
"sphingopyxis_terrae",30,"train",26.066501030668
"spirochaeta_africana",37,"train",38.5939508239698
"spirochaeta_thermophila",64.1666666666667,"train",58.1164726386025
"spiroplasma_cantharicola",30,"train",35.2563203424378
"spiroplasma_chrysopicola",30,"test",33.2479555081544
"spiroplasma_culicicola",30,"test",33.8800107541134
"spiroplasma_diminutum",30,"train",33.6021832176974
"spiroplasma_eriocheiris",30,"train",34.3290837217117
"spiroplasma_helicoides",30,"train",37.8497509190237
"spiroplasma_kunkelii",30,"train",38.336287267952
"spiroplasma_litorale",30,"train",41.2518716362665
"spiroplasma_melliferum",30,"train",32.8333016777308
"spiroplasma_mirum",30,"train",35.8779088846151
"spiroplasma_syrphidicola",30,"train",33.7160178748484
"spiroplasma_turonicum",30,"test",40.0407040216102
"spirosoma_linguale",26,"test",32.3462499759081
"sporolactobacillus_inulinus",30,"train",34.1569866749841
"sporolactobacillus_laevolacticus",28.7,"train",32.6120524241001
"sporomusa_ovata",33.3333333333333,"train",31.3300752386266
"sporosarcina_globispora",17.8571428571429,"train",32.9531926826924
"sporosarcina_psychrophila",18.125,"train",31.3481030608356
"stackebrandtia_nassauensis",28,"train",29.8849973400911
"staphylococcus_agnetis",37,"train",34.5408346076356
"staphylococcus_aureus",36.0342465753425,"train",32.0837222877526
"staphylococcus_capitis",35.5,"train",32.3510968638088
"staphylococcus_caprae",37,"train",32.0125886809551
"staphylococcus_carnosus",37,"train",34.3368108501225
"staphylococcus_cohnii",34.4285714285714,"train",31.4172615662632
"staphylococcus_epidermidis",32.3913043478261,"test",32.0219664076912
"staphylococcus_equorum",35.25,"train",31.4360407939908
"staphylococcus_gallinarum",37,"test",32.3533493368531
"staphylococcus_haemolyticus",32.0909090909091,"train",32.5509437824892
"staphylococcus_hominis",31.2142857142857,"train",32.7386822275376
"staphylococcus_lentus",37,"test",33.4056637649028
"staphylococcus_massiliensis",37,"test",34.1570698912117
"staphylococcus_pettenkoferi",37,"train",33.846553599226
"staphylococcus_pseudintermedius",37,"train",35.8804410888101
"staphylococcus_saprophyticus",32.5,"train",31.5267079052421
"staphylococcus_schleiferi",37,"test",35.599650367482
"staphylococcus_sciuri",37,"train",33.2632534225364
"staphylococcus_simiae",37,"train",30.7678090699675
"staphylococcus_succinus",31,"train",31.2085027214517
"staphylococcus_warneri",29.6666666666667,"test",30.5071947179882
"staphylococcus_xylosus",37,"train",32.1453551390469
"staphylothermus_hellenicus",85,"train",87.1289403166752
"staphylothermus_marinus",89.5,"test",86.8236171204562
"starkeya_novella",27,"train",32.1098299784431
"stenotrophomonas_chelatiphaga",28,"test",31.3104066654029
"stenotrophomonas_humi",28,"train",31.4011433204345
"stenotrophomonas_koreensis",28,"test",32.7340537642618
"stenotrophomonas_maltophilia",28.3333333333333,"train",31.2451625217969
"stenotrophomonas_nitritireducens",30,"test",32.709920409265
"stenotrophomonas_rhizophila",30,"train",30.8107622078667
"stenotrophomonas_terrae",28,"train",30.8823672477118
"steroidobacter_denitrificans",28,"train",34.6109625559987
"stigmatella_aurantiaca",28.3333333333333,"train",26.7587426339435
"streptobacillus_moniliformis",37,"train",38.9270919235489
"streptococcus_agalactiae",34.6666666666667,"train",32.5209005573921
"streptococcus_australis",37,"train",36.1235283153159
"streptococcus_canis",37,"test",33.8988911510068
"streptococcus_cristatus",37,"test",36.0597032969817
"streptococcus_downei",37,"train",35.185527215575
"streptococcus_dysgalactiae",37,"train",33.239975208431
"streptococcus_equi",37,"train",33.6311057523246
"streptococcus_equinus",37,"train",34.9312355449786
"streptococcus_gallolyticus",37,"train",34.5838165800739
"streptococcus_infantis",37,"test",37.0496253820727
"streptococcus_intermedius",37,"train",35.4896105144345
"streptococcus_lutetiensis",37,"test",36.6002058334073
"streptococcus_macacae",37,"train",35.0605209546847
"streptococcus_mitis",37,"train",36.1941242397407
"streptococcus_oralis",37,"train",36.5133839441112
"streptococcus_parasanguinis",37,"train",36.0171206486687
"streptococcus_peroris",37,"test",36.168076731398
"streptococcus_pseudopneumoniae",37,"train",35.7102418298309
"streptococcus_pseudoporcinus",37,"test",33.4482490186813
"streptococcus_pyogenes",37,"train",33.2228146126945
"streptococcus_ratti",37,"train",35.1849875457349
"streptococcus_salivarius",37.8888888888889,"train",35.9454531716757
"streptococcus_sanguinis",37,"train",35.0567421822369
"streptococcus_sinensis",37,"train",35.7402963915954
"streptococcus_sobrinus",37,"train",33.8661888194221
"streptococcus_suis",37,"train",35.4832415400668
"streptococcus_uberis",37,"train",31.543521648017
"streptococcus_urinalis",37,"train",31.9401197976936
"streptomonospora_alba",28,"train",32.4398979916938
"streptomyces_acidiscabies",28,"train",26.5067550973666
"streptomyces_afghaniensis",28,"train",28.3236346158744
"streptomyces_alboniger",28,"train",32.310987345397
"streptomyces_albulus",28,"train",26.293905148572
"streptomyces_ambofaciens",27.3333333333333,"train",28.3839658328847
"streptomyces_antibioticus",28,"test",27.1447339103826
"streptomyces_anulatus",28,"train",25.3538898471709
"streptomyces_avermitilis",27.2,"test",27.5601927803039
"streptomyces_caelestis",28,"test",28.8837096701004
"streptomyces_caeruleatus",28,"train",27.7677123346506
"streptomyces_canus",28,"test",24.9990278878355
"streptomyces_cattleya",26,"train",30.2099390731866
"streptomyces_cellostaticus",28,"train",27.0161447431314
"streptomyces_clavuligerus",28,"train",26.2309698044397
"streptomyces_coelicoflavus",28,"train",28.2614882713611
"streptomyces_collinus",28,"test",29.381457052266
"streptomyces_curacoi",28,"test",30.5056849044958
"streptomyces_decoyicus",28,"train",25.7578111134336
"streptomyces_europaeiscabiei",28,"train",25.6969414010051
"streptomyces_fradiae",28,"train",26.853026444721
"streptomyces_gancidicus",28,"test",NA
"streptomyces_ghanaensis",28,"train",28.8239895392904
"streptomyces_glaucescens",28,"train",30.7885190465876
"streptomyces_globisporus",28,"train",27.0827393021882
"streptomyces_griseoaurantiacus",28,"train",28.9845399568297
"streptomyces_griseochromogenes",28,"train",26.5286405921972
"streptomyces_griseoflavus",28,"train",28.8710871739225
"streptomyces_griseoruber",28,"train",26.3275266083234
"streptomyces_griseorubiginosus",28,"train",27.0151423553165
"streptomyces_hygroscopicus",28,"train",26.699254219147
"streptomyces_iranensis",28,"train",22.2070906372093
"streptomyces_katrae",28,"train",27.5273589344694
"streptomyces_lincolnensis",28,"test",26.3947861258977
"streptomyces_lividans",28,"train",28.4071205931574
"streptomyces_longwoodensis",28,"train",29.1029535895221
"streptomyces_lydicus",28,"train",26.5669807276834
"streptomyces_mutabilis",28,"train",30.1220778224697
"streptomyces_noursei",28,"train",25.3100694642399
"streptomyces_olivochromogenes",28,"train",24.6151492462698
"streptomyces_parvulus",28,"train",29.4000019092062
"streptomyces_pseudovenezuelae",28,"train",27.3770666225083
"streptomyces_purpurogeneiscleroticus",28,"train",27.1155433560742
"streptomyces_rapamycinicus",28,"test",NA
"streptomyces_regensis",28,"train",21.6563917775993
"streptomyces_resistomycificus",28,"train",28.2337891053998
"streptomyces_rimosus",28,"train",27.4126651189026
"streptomyces_scabiei",28,"train",25.6149706643109
"streptomyces_stelliscabiei",28,"train",25.810829165726
"streptomyces_turgidiscabies",28,"train",24.98590679269
"streptomyces_variegatus",28,"train",28.228569849275
"streptomyces_vietnamensis",28,"train",26.5088350524226
"streptomyces_xiamenensis",28,"train",30.1963419613171
"streptomyces_yokosukanensis",28,"train",26.0936024319312
"streptosporangium_roseum",28,"train",28.4304943800044
"sulfobacillus_acidophilus",45,"train",50.0865902181816
"sulfolobus_acidocaldarius",72.375,"train",71.65761339802
"sulfolobus_solfataricus",76.875,"train",76.2299786813107
"sulfolobus_tokodaii",78.3333333333333,"test",77.346624377224
"sulfuricurvum_kujiense",25,"train",27.5085818142648
"sulfurihydrogenibium_azorense",68,"test",67.1852119487203
"sulfurimonas_denitrificans",21,"train",28.7745577552252
"sulfuritalea_hydrogenivorans",25,"train",30.0289810805365
"sulfurospirillum_barnesii",30,"train",29.0430217484614
"sulfurospirillum_deleyianum",28,"train",30.3969249102339
"sulfurospirillum_halorespirans",30,"train",28.0715699005722
"sulfurospirillum_multivorans",25,"test",29.1212386517777
"sulfurovum_lithotrophicum",28,"test",37.4520265051277
"sutterella_parvirubra",37,"test",32.8650591060929
"symbiobacterium_thermophilum",60,"test",47.8467328074908
"syntrophaceticus_schinkii",37,"train",45.402617022032
"syntrophobotulus_glycolicus",28,"test",35.7738108180088
"syntrophomonas_wolfei",37,"train",41.1397871060131
"syntrophomonas_zehnderi",37,"train",40.3699646040599
"syntrophothermus_lipocalidus",55,"test",52.0376368083624
"tatlockia_micdadei",37,"train",35.8000866809844
"tatumella_morbirosei",28,"train",29.366056659319
"tatumella_ptyseos",30,"train",30.506324830321
"taylorella_equigenitalis",37,"train",34.1708205107908
"tepidanaerobacter_acetatoxydans",37,"train",42.701997057071
"terriglobus_roseus",25,"test",26.7618319398678
"terriglobus_saanensis",20,"train",26.3704123354244
"tetragenococcus_halophilus",30,"test",34.6892677905217
"tetrasphaera_australiensis",28,"train",30.4561247894016
"tetrasphaera_elongata",28,"train",30.5827944828092
"tetrasphaera_japonica",28,"test",31.4079746744748
"tetrasphaera_jenkinsii",25,"test",29.44325615466
"thalassobius_gelatinovorus",26,"test",25.4774876987268
"thalassobius_mediterraneus",28,"train",26.492068052697
"thalassolituus_oleivorans",28,"train",28.395175078479
"thalassomonas_viridans",28,"train",25.2558143381926
"thalassospira_lucentensis",13,"test",24.4975152469252
"thalassospira_profundimaris",25,"train",26.1918823527983
"thalassospira_xiamenensis",25,"train",24.5000354867235
"thauera_aminoaromatica",30,"train",31.6839468682799
"thauera_terpenica",30,"train",31.1216535719533
"thermaerobacter_subterraneus",60,"test",50.9237523626735
"thermanaerovibrio_acidaminovorans",55,"train",49.8707193785456
"thermanaerovibrio_velox",60,"test",51.2404329443773
"thermincola_ferriacetica",60,"train",46.4235541925757
"thermoanaerobacter_brockii",62.5,"train",56.1194130462329
"thermoanaerobacter_ethanolicus",61.25,"train",55.2568874001214
"thermoanaerobacter_italicus",65,"train",56.6447424126622
"thermoanaerobacter_kivui",60,"train",56.2041832503876
"thermoanaerobacter_mathranii",70,"train",57.3296415777107
"thermoanaerobacter_siderophilus",70,"test",54.4458162815989
"thermoanaerobacter_thermohydrosulfuricus",63.6363636363636,"test",53.6843568291866
"thermoanaerobacterium_aotearoense",62.5,"test",NA
"thermoanaerobacterium_saccharolyticum",60,"train",47.1741250523184
"thermoanaerobacterium_thermosaccharolyticum",56,"test",47.7071182138888
"thermoanaerobacterium_xylanolyticum",60,"train",46.7218635660865
"thermobifida_fusca",50.45,"train",43.4440874807484
"thermococcus_barophilus",85,"train",82.932442023669
"thermococcus_chitonophagus",85,"train",88.9788389750045
"thermococcus_gammatolerans",88,"train",82.318828272933
"thermococcus_kodakarensis",75,"train",83.7466433295392
"thermococcus_litoralis",83.6666666666667,"train",81.284787523967
"thermococcus_sibiricus",78,"train",76.7955247883372
"thermocrinis_albus",80,"test",77.7725783343617
"thermocrinis_ruber",80,"train",82.3494179765935
"thermodesulfobacterium_commune",70,"train",70.9852227990841
"thermodesulfobium_narugense",50,"test",47.4026116390259
"thermodesulfovibrio_aggregans",60,"test",58.3797433776007
"thermofilum_pendens",88,"test",93.3681087201199
"thermomicrobium_roseum",70,"train",59.7804368389601
"thermomonospora_curvata",47.5,"train",41.1940209794222
"thermoplasma_acidophilum",57.3333333333333,"test",56.5849247684789
"thermoplasma_volcanium",59.5833333333333,"train",57.3890172667444
"thermoproteus_tenax",85.75,"train",87.9542378264519
"thermoproteus_uzoniensis",85,"train",94.0188622544628
"thermosediminibacter_oceani",68,"test",58.2569435160395
"thermosinus_carboxydivorans",60,"train",43.5861481654994
"thermosipho_africanus",67.5,"train",68.49189050309
"thermosipho_melanesiensis",70,"train",68.4180034253968
"thermosulfidibacter_takaii",70,"train",72.9212859761777
"thermosynechococcus_elongatus",55,"train",46.2930628593874
"thermotoga_maritima",76,"train",73.5235198776201
"thermotoga_naphthophila",75,"train",72.7881163484089
"thermovirga_lienii",55,"train",52.5138039867773
"thermus_thermophilus",72.0714285714286,"train",70.1834949775575
"thioalkalimicrobium_aerophilum",30,"test",33.2043077862168
"thioalkalivibrio_nitratireducens",30,"train",37.3870791730303
"thioalkalivibrio_paradoxus",30,"train",37.1393607242892
"thiobacillus_denitrificans",29.4285714285714,"train",35.3243470039786
"thiocapsa_marina",25.5,"train",34.7128115120252
"thiohalorhabdus_denitrificans",30,"train",NA
"thiomonas_intermedia",26.6666666666667,"train",33.0937953027214
"thiorhodococcus_drewsii",30,"test",32.1192034986639
"tolumonas_auensis",28,"train",32.9952814620119
"trabulsiella_odontotermitis",28,"test",30.6250840839691
"treponema_azotonutricium",20,"train",35.5710396719578
"treponema_denticola",37,"train",37.6189429916642
"treponema_saccharophilum",37,"train",30.1561245730061
"treponema_succinifaciens",37,"train",43.2131788915008
"tropicibacter_naphthalenivorans",37,"train",24.2732987531879
"truepera_radiovictrix",50,"train",39.7371100311015
"trueperella_bernardiae",37,"train",37.4230610589397
"tsukamurella_paurometabola",29.2857142857143,"train",32.8291309659678
"tsukamurella_pulmonis",28,"train",33.0011547392494
"tsukamurella_tyrosinosolvens",28,"train",32.438935579999
"turicella_otitidis",37,"train",37.0574447909813
"turicibacter_sanguinis",37,"train",37.0471689930787
"turneriella_parva",30,"train",32.3444742676252
"vagococcus_lutrae",37,"train",36.2938251722437
"varibaculum_cambriense",37,"train",39.4163164986961
"variovorax_paradoxus",29.6363636363636,"train",23.049757293861
"veillonella_dispar",37,"train",37.1230612173246
"veillonella_montpellierensis",37,"train",31.8993978958214
"vibrio_anguillarum",28,"test",30.29421862136
"vibrio_azureus",28,"train",28.7410466792753
"vibrio_brasiliensis",28,"train",29.8605903666733
"vibrio_breoganii",28,"train",28.1488158404605
"vibrio_campbellii",28,"train",29.3138195452849
"vibrio_caribbeanicus",28,"train",28.905494088687
"vibrio_cholerae",31,"train",31.0427515071847
"vibrio_coralliilyticus",28,"train",27.8685508641457
"vibrio_fluvialis",30,"train",30.7622224041385
"vibrio_fortis",28,"train",NA
"vibrio_furnissii",28,"train",30.4682227442592
"vibrio_halioticoli",28,"train",27.019446567659
"vibrio_harveyi",27,"train",27.7231057708999
"vibrio_ichthyoenteri",28,"test",29.0241108395149
"vibrio_lentus",28,"test",25.3724691168638
"vibrio_maritimus",28,"train",27.1371048833684
"vibrio_mediterranei",28,"train",27.6313278264951
"vibrio_metschnikovii",28,"test",31.1756140367392
"vibrio_mytili",28,"train",29.6226920142109
"vibrio_neptunius",28,"train",28.6287678170192
"vibrio_nereis",28,"train",30.2012449373623
"vibrio_nigripulchritudo",28,"train",27.1146050261824
"vibrio_orientalis",28,"test",29.2009469707484
"vibrio_owensii",28,"train",27.7798756788526
"vibrio_parahaemolyticus",30.7142857142857,"train",29.1930030352368
"vibrio_ponticus",25,"train",28.8007311061485
"vibrio_rumoiensis",28,"train",27.9818291364293
"vibrio_scophthalmi",28,"train",28.9029951351212
"vibrio_shilonii",30,"test",27.9253016807992
"vibrio_splendidus",28,"train",25.6525968228378
"vibrio_tasmaniensis",28,"train",25.6689765844457
"vibrio_tubiashii",28,"train",28.1424362307604
"vibrio_variabilis",28,"train",28.4077527974634
"vibrio_vulnificus",31.25,"train",29.8139021999356
"vibrio_xuii",28,"train",26.8323152700902
"virgibacillus_pantothenticus",30,"train",34.8833709133768
"virgibacillus_soli",28,"train",34.2269350662719
"viridibacillus_arenosi",30,"train",30.1323544767343
"viridibacillus_arvi",30,"test",30.357238132094
"weeksella_virosa",30,"train",33.9225473734031
"weissella_halotolerans",30,"test",33.6433472943461
"weissella_kandleri",30,"train",32.8064877515227
"weissella_koreensis",30,"train",27.7965773110448
"weissella_paramesenteroides",30,"train",28.0988690857957
"weissella_viridescens",30,"train",30.3619403967224
"wenxinia_marina",30,"train",28.245500574207
"wohlfahrtiimonas_chitiniclastica",28,"train",29.4032475985395
"xanthobacter_autotrophicus",30,"test",29.3890388472523
"xanthomonas_axonopodis",28,"train",31.8126134001483
"xanthomonas_bromi",28,"train",32.0889053667842
"xanthomonas_campestris",26.4,"train",32.3253614750064
"xanthomonas_fragariae",28,"test",33.081382508952
"xanthomonas_gardneri",30,"train",31.6635612619207
"xanthomonas_hortorum",27,"test",32.2935512295255
"xanthomonas_hyacinthi",28,"train",26.1055403163537
"xanthomonas_perforans",28,"train",31.6382627818024
"xanthomonas_sacchari",28,"train",33.880296559345
"xanthomonas_translucens",28,"test",33.1976009758707
"xanthomonas_vasicola",30,"train",32.3692508215208
"xenorhabdus_bovienii",28,"train",31.7978511760541
"xenorhabdus_cabanillasii",30,"train",33.0666240130402
"xenorhabdus_doucetiae",28,"train",32.8674169458331
"xenorhabdus_griffiniae",30,"train",31.348714265634
"xenorhabdus_nematophila",26,"train",31.9069621381998
"xenorhabdus_poinarii",30,"train",32.836079808202
"xenorhabdus_szentirmaii",30,"train",31.6790628962828
"xylanimonas_cellulosilytica",28,"train",36.9412855698188
"yersinia_bercovieri",30,"train",28.414627083934
"yersinia_kristensenii",30,"train",28.0405536944551
"yersinia_massiliensis",28,"train",26.5553809608423
"yersinia_mollaretii",28,"train",27.3554094682594
"yersinia_nurmii",28,"test",29.6729730308565
"yersinia_pestis",29,"train",29.0460601044478
"yersinia_rohdei",30,"test",28.1155294128185
"yersinia_ruckeri",30,"train",30.8849479880589
"yersinia_similis",30,"train",28.4193409271182
"yokenella_regensburgei",37,"train",28.3806257480468
"zobellia_galactanivorans",35,"train",30.655509195393
"zunongwangia_profunda",28,"train",30.1937053900487
"zymomonas_mobilis",29.3333333333333,"train",28.6642889960732
